FILE_ID,CATEGORY_ID0,CATEGORY_ID1,CATEGORY_ID2
0a01731bf3ec948b054776906aa649d3,6,14,5
078ceb5895ac4ec62851f96cf547e589,3,1,14
a8069ae7d2cfd42546c2832fccab571a,10,19,16
006a608fe7014b065f66bed1e39e8bab,14,6,17
ff1d15a1f31a4f254557bc26bd43b03b,10,1,19
6a52dea792bed9da95bfa2486ca7c9ab,16,7,9
c6e37318559ac52fcdf7d1abdf16a590,16,7,17
71fb1d42648ea6975b88508034f46456,18,2,8
1f80930d5b38f787d7876ffdadfda634,16,7,5
7217506f192bdeef5b47668882493f83,13,11,10
368f8272e0b9f71c3c17743b1b5d10fc,3,1,2
6099a1cd6460ea941091485c423ac7d2,14,5,19
d4a426338526fd58eabfec76ac76b535,10,16,19
c24ce3822e825d20ac08afe2b0a0da60,7,16,6
0a3d6f219ae98d1a9995d7173238b609,3,2,12
4b5c0c4a45b2e75c399b675c39b1024d,8,17,9
d612da63aa8cac847eb6670b7fc3d150,9,4,18
49ea147a395155dd3e0fad23c29dee93,5,14,19
0715c1aea3c7a3bdc444bebbc42f32ba,12,1,3
aeaaf4f9a3cea7eab72c009bd27491be,18,15,8
e0e94c6374b152bef17757b70fd7a572,19,17,18
624d93159b75d2ab21b45770ee06c1ed,2,14,5
484d4ec720aec4845206088c789de3ac,9,10,13
535223392e10692a118fbcfa0a95b5cd,19,5,14
5375110f94d51b5bcb0c80105f3f0a98,17,6,14
4bbb2d5f31f591fd1882c62499ebb1dc,1,3,2
7446b1a2b785602863bffae8cffdea6d,14,9,10
1edd8881d576d12838e63a837551db71,13,11,17
d1075a1dbab4b39d9c98fbe1bfcdcc60,6,14,1
92df05ffde58c7e5be63bfdd9d49b817,19,5,8
831bda0e28fb381725b500ff8eeaaecc,2,12,14
c6a44cb63a0ca2f99e615d8be3492514,19,5,10
5e81350edc9a571eb72d7ee952452e96,13,15,9
e39150c5e22834f082defe2caf0d2d60,10,16,9
124d5a51f2ca5c0821bea9687ec3b56f,17,8,13
a197ee8a575246530dc85d14507463de,6,5,19
e385ee0efec3c12e7dbb527b61555402,13,11,5
153e614c50fca535d58680d0bcfe2f65,14,6,17
08bdd1740aaf120e708aa6f493fdf804,2,15,3
de7961b4dc53ba2db1665ea5b21a5ffd,0,15,3
fbff07fc63cff83ae835066f1a30c003,7,16,17
de6b22d824be95eef07fb00c1f707a37,19,17,5
8b377b2b9c5e669d727b7769e47f25cd,12,7,15
d95af0f18a72f80122458ee47368bb75,15,18,0
9e1cca21f1ddc8af6ccad8415af03c83,2,3,15
3a1826a3bfcd3edbe2258c9d1242b79f,6,14,5
ecba536cdfc5854d6e17ebddbfe0b1ba,2,14,18
1483a5343f0faca37dbd6d3ebd809eba,4,3,10
20979d1d44b3e03b8769599aa16feb33,8,18,10
c447b069c88a23f80487c6e312911581,12,1,3
00630b7bb7dfd89a0494a2ba4cc7b232,6,14,17
2bd5f96cb543e60407db336e3531d4d0,18,2,17
2297ddc6037fb397a243a1a5d382ef45,10,16,9
6dced594c540606e308334e7028a61c6,10,1,9
c42db544f3425ac589db3b1337aae54e,6,14,5
f4156f0a1ec436319b256e2e10da0f83,6,14,5
d1bba6298c4b1215d772b37b62ecdd38,4,10,18
a1c49f6e37c1555c7323dfe1abd4eba0,8,18,17
6366aa82949c912c32a91aed4b76a9cf,12,3,1
c1bd5cbedf4d0c24de7af1a460e80fe0,5,14,19
f919c536eaae38c6aff0546fdc02a29d,7,16,10
26cbc55565f1eb0832196e072de03683,11,5,13
c0e90c2e2b31be58c054b769895fdd3c,1,12,3
62dba1a41eed9af9b4c64ee318d1b618,5,19,14
636e6b78b6c4115222e0f0e36e4c6953,7,16,8
585409208f98ac815ad943cb2a05c6c3,14,5,8
2cd23c205b982d65dfd73f47cce55788,4,10,3
98c9b898b2868931bf5b87d845a2d77a,10,1,9
9f3814174911be3fa15f3a2b859b0725,17,14,5
6a5e419f14eaf79006164f0c0b949f29,18,8,17
ec8fbce3869a04ad21ca605030b7149e,2,15,18
5c8f5ff06eefe42a4a5a5d6439ef4753,12,1,3
f97649df2fb8ea91f5f93e8834803a6e,2,15,14
741a57e1de62a64ee2b94fd0a52d2688,6,14,5
d41b4f1db4a6946c8426709e6d2d8ac4,4,10,17
0d7914ddef08bd0f7e60d07ab554d7e7,7,16,14
e79db67b2251c3030c9829b93432021e,14,5,6
a11ef60a213ad0138c630b53b2722e73,12,1,2
b9ac0d4e6d2ffc28ba9da2307df33f84,6,19,5
f62dfbcc1f296123897abf91c3341fad,11,13,8
608804943cb54ff71cd55fc4c48bdd2c,6,5,14
4153aa1a09fa6f2dc23f58ca6ec6587d,14,8,5
17629e2dc977b00eb6786eb4b348d736,3,2,12
89d4971340d2df0e1b2de1ba17ab5636,14,6,5
285782cd45cebee28ce8241a11d43267,2,18,15
41db52de2328327f5cc380f485438a4c,16,7,18
bf4fca9912dbde98e787603cbd915994,12,2,1
44603851e7e3902610b240865c824202,7,16,8
6e8e1d3c7850e62a65c5d661baffc7b9,14,17,5
8ceeb04a355d433ffc76fb41ffd52da9,14,6,5
7e9152b7d644e2d704e26443654707e2,13,17,11
06ef8cb105be5ef0d1bb31b8429de470,18,2,3
e58720b57cd2cc59fe1ac271daf5e802,1,3,12
771aa44a18d76d1580c91086dda7b270,16,7,10
28b3e705b23befbcf3ad40ff72d420b3,10,16,9
d8bb1180523796fcd7ba5f22d68ea34c,4,10,3
6239e4c3d18f65444717d24bf79d2a06,17,19,14
a3db789d7693a57f8c8815c295975666,9,4,17
f7e031477dbe0806af1fc05325e3c541,5,6,14
547e5b106003665bb6008dc2d633f1f9,13,11,17
62ab265b7a3ec47545f0b06f6965b8c6,5,14,8
cdc649dba9525fd44a9409adc3d54f6a,1,2,15
f06f1a2c8045db4a2f7830c139c235af,12,2,1
0116822321a3a317825bd82428b22248,17,19,6
80ff6622ae619b635a51d11df072258c,17,19,5
c8b862d6d89cb3224b45bf44b98a0d61,4,10,12
a8da3c4d2198ae01b71ca0c51ce66718,1,12,3
620549472584c34bf4f0a9a65fd33355,6,19,5
c9a0fdc696c145538018fe764982eecf,9,19,14
ee23726be9fe28d2c389ab54c198cc3c,17,13,18
a7121c099ffaa3c25726a451909d4eda,13,11,19
7f87dc9e3ca6cb1617be1460f7b162f9,14,17,5
3db4219cec08da672c467403baf7bd30,12,2,1
854342c5a3409304d61ca6e5f553a697,5,19,11
3c2312d3cdcd442f9441705eb2cdc4d5,17,19,7
abfdc98c170a8c7ebaf57cbad463f6cc,10,16,1
6e48b042bec6b80a6657eb3e24a6a26b,6,14,5
d29fbc1d4d0d02c5bb07253d9aa9085f,6,14,17
c3d8df3556fd5f6c70c30b451db91a2b,19,17,8
752ebb4a0e34c5f40a15b547fa44dd1b,10,9,3
15f8bc31b98b7932826a21b73d200110,8,18,14
df3d9055ba59c652ae6ce3387a651fa5,8,17,7
728f18cc1aadf8fdb505073df1ba7e57,17,19,7
2b67a151890cb6efe2632861e8764d69,6,14,5
f3fcb0795fa90f429bac81f396cb917b,12,15,1
14fa0fe6cdea58f71310b2c71a39014a,19,8,5
b640b7d6cab0fed4a814dc1c3c5e6fef,17,11,14
ba82ed4c09a33b2fb9eb6019bd225519,10,16,19
b9b89becaafb5d0b93de0dd99bed6079,19,5,17
94262a4c73a2affafa235f766bded479,6,13,5
10d93b4ddd1d86e766b31f080b84f9ca,2,3,15
60aff72d0075da412f04d985b1c68f5a,15,18,2
1ff430a49032c01b592df0286bdac3d7,18,8,19
f653bb2f372e6b8961ac6897dc209e81,12,2,1
97aef1a3918bcd562e10ac9e030787d1,14,6,5
1b6077c6a9389539f3a5e505cf2900e0,2,3,15
36325ae5aca29351e393d25e8885c69c,12,15,2
25dcb8fd3ba1dc7add95d2b6a18d030b,13,11,17
84afdd65d0ac7800a2adc9ea5d0e0ff1,19,5,17
06c5ec81ffe2e08dfe9120faa868eaca,10,9,1
756239f9291588a4698b6408e097d355,8,5,14
d4b3339476bd6f6cf1a89e2e6b87c591,10,16,19
efb6687552f2507f7d4826c1af5fe16d,1,3,12
8a2a0039d5e722a68232adaf8b8edffc,19,17,8
e85011681a304711080ab6eb83a792cb,10,5,9
7d9c3ab370c402aef1f9f68d6e7aa486,10,15,1
23784b821e1d676e7b198f29d7772e59,1,4,12
8a8be0f53920c195cec2c15149b8c13b,13,9,19
f76ee1aca9360255ea33b81f65714d8f,7,16,14
63e6e60caafb9ba6e8e1c0012f5bb9ab,5,14,6
8469868a803a9457e68f92db457d3746,10,16,9
6ea879bdfa7eca6d8324da4c6986b3ee,2,12,18
1ad0cd854c164c22d4d0d69de3c36882,14,6,5
5c7ea71b41d7963563a515bc617ca7e3,5,11,19
be29e876f67762e1609670525dd8c68b,10,1,18
4677ccad178b1c70a1e3cf932d7c8f82,19,5,8
6dca1808f8d80180f270cd8aeee0c4a7,4,10,3
fc6e00efe39aafc059381edee49a142b,2,3,15
b7b6fd2aed98ee4913d1c5860b8dcd43,6,14,5
5e2e3034ea56a90da750a9081727dc78,15,18,0
275b0134fb29d7d2252622bf822fc268,12,18,2
df0cb9b259dd14761897e94e96f9a306,10,4,3
917ec009f94e7586b9259f93287250ae,7,16,15
d882c03d7b6062aa66088b5c1dc86a42,0,15,3
1cfb526a397462354b0519a99a2fd47f,4,10,17
592b7fa8c65a81cc78495659ae94039e,8,17,19
ef3945acfaa0a6821a40ed6cd652e0d1,18,3,1
a0a634417fbe141521151ef40a8ea4f8,13,9,4
5d38fb1a03078449179bb05de984e436,13,11,14
37c51fd908f480b21b6a4a2c8f686f20,7,16,12
77cf53e8ee9b2d057c580ed57072176e,18,19,17
a80077e836bc16bec6bcd064a5872ed2,4,10,12
dddc8207e1d01c30a456f714fc0066b3,19,17,5
48445daf2352d55697232fe8547c4728,17,11,19
162a1d66e94dc21303dd422fcd1887e7,18,8,15
077b97998d3b13f0addd8b6090e764b9,18,2,17
54194e2e30b57d96259befa32b5f08e5,9,14,2
2b83efb801bdce9912717c408cdff8f6,4,10,3
8a1596ec8a0397430c2888de1ab16759,8,10,14
474b3e3022eabf8bcc90d1ac6777ad99,19,5,17
a6aa79b598f3e6c79485dc8d1943da0e,11,6,5
30b362778e664a35647a6056c157fc92,12,3,18
0fe6abde19b207ab2aa1c553dde160dc,14,8,17
752edd37a4f5baa6927c1cc9bf5ad63d,7,16,6
5892d7c4905cb2042345b968d7a4848a,1,15,18
f75c7b43d47cb29a1cd74339aa77605f,6,5,14
32c0c5c618047614d323ec22a1947db6,10,3,9
b0b2b2b2200ec35d361ab874de33b7b3,4,10,1
554422e9baf97ee1d6dea08ac844d3eb,17,14,19
7ee934b692551bb2526f015af02fae29,9,18,19
7944eb0df46cb12b1d4a9be22fd553d0,10,16,14
de4b61c06da0c72bd67c88f672d1c1aa,17,19,13
8076ea24f49fe7fb1f3abea9ea1b0fc6,4,1,18
b7ce6146c48a3cf9f366a0aa2b101c2f,9,18,19
ed0786cd5bf9759d76e364ff8faf72f9,2,3,15
92a1d134d4a98eefa1f4a23583425851,18,2,17
78ef93e479294dc028d6bd78631dd0c2,17,14,19
aa755ec8e4f8efcf71cbc5c2c65aca69,4,3,10
63c4a7bc9fe04071cd5723fddce74b28,10,9,3
949e4169e7879899892530959cd493f3,10,9,3
98bbd95cb43d3457faac2a3f80683ee0,17,14,2
9d4d3efcf35125e284fef37d46184777,7,16,17
ac5efb5ee10539d19a8dab0bd9518b92,7,16,8
e898032b1984d31901de5d673cb89e2a,17,14,11
0933858503ec969f4f1eca60470d529a,5,14,19
0661a3ffb0833f3bde4263c8397dab2d,13,19,5
9ce6cfb91798cc8728b181058b38d765,12,3,1
95a2d81207f199d8582d45f50a81e1c6,4,10,9
3f35c05e2148c6fe6caa7ed975d735e8,2,3,18
c28a168a954ca045b265cf3312449aa7,6,14,5
cb80c1ca2aaa4318ef8b5cb0072c42ca,12,1,2
7722a4c9ec13113aa770724712a23fe9,4,10,3
4e65260316558697573ad2553b7459a1,2,15,3
2b321e3cda4ddc1234eee366e68f2ab1,6,14,5
3d09377845342556d55c7773e797b9b7,7,16,14
6c1bff5b3af964fdac471b08cee023b6,15,13,2
59333d65c7f5560261a86479a97fdcf2,8,7,16
2c294672c9e1a5e428f1b47065dc8e95,14,5,18
52a82d981e7ea58fe9d4141df3a7fddf,18,15,2
0337a916e091f597311ecde330a04a51,13,11,17
7af3f6388b08a6be76d575e7d08f83e3,6,14,5
08becc406c9d955936f8b9017b5bbb0c,19,5,17
9438555f5a4468f02bdb9280c438d211,14,16,8
1d057148f958bf90ef8130db26dd8f49,10,9,3
1c4d8c2e30ff8bc945677da387b73f14,15,18,0
181ea5cf99cd58558023a722a4ab8306,5,19,14
8f2eb965b862193d289f09c612429067,1,15,12
fd5db6ff89f39c85aff80083896e0769,10,16,12
c9e6600eda4697255c76a91bdf6a3818,7,16,18
ce497752429da46636c658e0f6d9a941,18,2,15
94ee70aae1eacc9d4fc117ade83c5624,4,10,3
b297fa5bd72a1a0eb7c27c9c3cfe8c9b,4,10,17
de6df454b1058a34cb457aa8f40815b5,7,16,17
d9f9ebc9d5e7a9d62b2e380765052423,19,5,16
796169f8627ec23672e9e5ba4e1e5432,10,18,9
8b25660e20c5cac84d7b892191179ba6,0,15,19
610b2edbc14ddbcbd5568b7babf7caa1,9,10,17
3c248ad6976ace42258e968a32a43e6c,17,14,19
86e4a77f61df5382ac2415c03cfed78a,14,6,5
6c9c0626f2e579f3b65cf7d91b39c4a8,7,16,18
38b12172b73bcad28d055d75417506ce,15,6,5
33eee0a11d6d24451cc2d4c4325b9943,17,5,11
8070e5d8816d5c4ea780f0536fa26751,17,14,6
73e7aef11b62e56b16653579496c6bdc,18,15,3
4659ef17607a76c24388f57a1c1d915c,8,14,5
ef85cb743e6650ee6e1edc5f4843b421,8,18,11
31726b5e9f14612828fd83f425d4ad0d,10,16,9
880f27f509edf1c6d2fa66ee31535180,10,3,1
de0704ee1a132171d3379e031c10ba3a,3,12,2
e739b0050967eabbba197ffd66685d93,17,7,14
dd68e2ced7ceb789a69ef1221328ea54,10,3,9
3930a6181b6f215873d1af37b70f07bc,19,5,17
210e2ff7667b149c805e8bdbf6dd61ea,10,4,1
6dceadca664fa18d45971461b134bba7,19,5,17
7a0b6521974f721f71745ae5fee0e791,19,17,5
d8b7065dd6b43aba7a217bb8f28b7238,14,17,13
72dc92a11dddea8b36f1b984570b54f5,7,16,6
82aaa156cb12222d5655372f5ab73d44,5,14,6
ea408a63e4ee52f15fca7e5f9b2b0afe,6,14,5
5c6d095c63713c499c16ce3df21d5343,4,10,12
fc86b6d01796cf2f2e82566fcc19f66b,9,4,18
b229a364cf649e9efedf5ca0b86c22dd,7,16,19
f44e0b8eabdcfe272466aae05a6869ac,18,19,17
9f44a833adc1c47d71b58ba478802f47,14,6,5
77aa2582d4dd91ed4ed2992d223d4209,6,14,5
4323dc78ff29957bf3fda8f29bc9b380,14,5,8
bbaaee69683b50282d8396ce8b474df7,12,1,13
3498407c868b1528a319c167eac52c45,12,2,15
4174a84a3d4de87747a31642e79e8aa2,1,12,3
dcd99cf043346f13a107f9ef717fce8f,6,19,14
87f5f11bcbe859bd4726224d2f78fad8,11,13,5
83020564e2c2f8c62d080f348f7e74c6,10,1,3
283de1b6df323c4b8cc8af283655768b,13,19,11
fa1546c476ab054978bcf3e2fb70e9b6,15,1,3
dceca843fb8ab5f5971741d5ffabfff0,18,17,19
430d360517f875924ca54bb40a207a44,10,16,9
fba396a902656088df6f8ab05f05c344,18,17,2
322f373cecc86de75056de4d17626f23,13,17,11
e8d85bc0e7124bff7be0660c7683e78e,2,15,17
d0f1e0b9f5347a50fe68e68430d44757,18,19,17
6e4c32ae14ce975970ace5ac36a476c1,6,14,5
a5623cfe8672611ed5585a6f4068d02d,2,18,3
e43771fd1133321ca3e4f7daf5e8bcc9,8,17,14
7345eae1db9d2773722f406a2351afdf,12,8,18
214c0c15cfc7105e8de02c6e822d6f3d,16,7,14
3297694cc955d8e8cd3b712748e220ee,19,17,5
c38e1cee4f092a0fe76ce6bf5f1ad9ac,13,11,9
4c7cd640bfd641820f3cda12daea7d1f,17,19,6
1adc668428b7802da8caacc389baf575,6,14,5
a1bcfb9fe87c89508fde3cd56ecc1262,8,18,5
5b37e29e9024020f41cf44a4fe11cec8,7,16,12
d5a82c018cdc5520b492278e63ea6588,1,12,3
8628ad36d1afb022f65f36c6c3d6be3a,4,18,13
59329883cc79b858647561fdd4129e6e,18,17,19
c22ad88b573d9dc7daa35af8236208b4,14,6,5
9d5ecaa5fbeda2ef1e3a65849b18fa2a,17,19,11
d65e2aff9b1d38790b17e6d68cb57c33,10,9,1
e341fa2832e6a144149a46a4968c7fb7,16,7,10
08e8c4e5d83cb8f02aa9bef37583430d,11,13,17
b99830b9d628cc365d2429dae0c2c60e,10,19,1
b0de530fe79a113b4a8a6de123d3b9ad,10,1,9
5f905de127f16201be7b690376f5c36d,10,9,1
4b930298c6fa59a6b679ad2f7650e99a,17,19,5
b95fdc8e77f19fde4afc739469d619b2,2,15,3
0534ecfdca8b3238107775ca334f7e26,18,8,2
407ba15fc8b2222ea81e4b893f513a1c,12,15,18
684a887774b6bb93aa6904e20711f98f,5,11,14
2cd23d15a718750e6b412d44de1a4495,17,5,19
1ae1d55ed98a16eaf2755204b6702199,9,18,2
340b4ca3247a1c486259fd769571d5e2,3,1,18
36b9a156051601fc4bb2c5a7cf21ce08,4,3,17
3b6ba4a1cccb04e6fa72643423fd866b,0,5,19
6546abb9090802c494172a1b11702524,12,1,2
49289e6b8a9ea6937eba5aa8f68c3dfb,0,15,1
275807b89b34bee747b83732f454ba96,12,1,15
e9b3806ae68ed596fd2c1b3a6615a8b6,2,3,15
f4046e6b8d3f633d0a616ff54b42804e,16,7,9
689dbab9f9b844b579c61d401eac3d0e,3,13,15
f02186c589bd26c06a8e37f2a4e53bb3,15,18,2
ffd8a2f0a43e85d7ec5c6f83b599dafd,17,6,14
b4af52a656f98d07f4d10af6b8591bc0,6,14,5
28f4aa77729b7d55785d8124aaedfe20,10,16,1
8d3f48e54f16fa54d3ded256acbe2043,2,12,3
649effecd8ecf10c5a083ac0937bdf4e,18,17,2
37086b091a71ff8af78e6ad1b13ca856,4,10,17
64b2c0bfe5b3fada554e9de0249c1613,0,15,18
964e80a0cf43c561e152a2e2b537ab64,3,12,15
520899779a8ab5c47813263272c76658,7,16,18
45d4e2db00c46e6b19a85b3011b5d458,17,14,5
3bd40695d45c031d9044d7c30660e04e,19,5,14
9f58c84b87daf42b8f1aa0c07adca575,13,17,11
110f07e1ec0a35f58c7ac72ee1488b51,6,14,5
a357c6858c94816e07650de8e5f91c8d,7,16,8
b9eb9b23acf1516e06934dbce890ac54,12,15,14
cbc1e6308134866a3f8e5670a487d893,18,19,2
f3761605e4b7fd5ad215e9b23de41153,5,11,14
6fa708b6a190d4d78d2da62b31b6f903,2,15,8
d2cc1a8beae3be93fea017bac86b92a6,19,5,17
e66b8508cb7780ded968b89b1948acd1,9,13,18
fe3cff7f3b04f191c56053a2b856ccfa,17,5,14
45e86144fb8b6bbe08b60c50e3e097c1,4,13,17
3708d31fd12c35aec28a61583df4298e,15,2,18
93b67e8ecbe5ed39d51b566d04a13285,6,14,5
b31ad68ae30f45b835e09050dae94405,8,2,18
775099f7302c8d4114f99c8522425c98,15,0,12
5ec947f3aaea5a1f484b2deddcbe3aa1,17,8,19
5fb6a217dd88df9f2266a6d0108dcb3a,5,11,14
4b2329fbe739699860bb40dc30d49182,3,15,2
5f8edbc2547ad0d468bbd0bf02dffb82,10,16,8
cb0b7dd1a3c3fc8e0c89cbc3ef568e38,0,15,18
dbfd87cfb2e434a7fa756277f7d5e02e,10,16,9
e917e06041b16a4fe4db9373507d52fb,1,3,17
1ca482729761074d349db3554e187bd9,18,15,19
f5ab1356906f3fb65275d087141c0b0c,1,18,3
5c501211ee3f177c866e68526e445ece,17,19,1
acf26cf127afe4a4a71f4cd2ffd9f0a7,6,14,5
beac7230b7beb8e3282cffa20cffe5d4,9,18,19
a8209f7b2c352b9b1c7f951c0f14557d,6,14,5
4e622c232bffe586b67b257c8965536b,6,14,5
8be6b42ffb55b30f8cc35e11430c93a2,6,5,14
833f1211e4654600d6a34cbdad852fa8,15,12,17
249682cac3b10c37aecfb5a5e4ee2dc8,16,7,12
b2510feefb48e5a0e3bedfed7d767f48,8,9,16
9e47a7d2df2ecc05bc93f096fca9932d,17,9,19
ef2f72471c40372f7969b6adc507a9ae,4,10,3
b179376f2cc3a10f18136f10aad9c9ae,15,17,12
3f13d08f87fa0b5630b570da6db1f23e,8,14,15
824db829f065b3bb6a07e902f9d43121,17,19,11
ab98f9849c17877925ad91a0595f9d09,6,14,5
17277dea56ebb861db2763fe6e317c12,7,16,19
cba21763022d2c74190bf9066cb4ce9f,2,18,12
8a0f1b1504feaefd3e6c609e9fb9c903,12,18,2
a6bd979470da0b6406e3d6c93f46941e,6,17,14
e3f9040038441c8f0157518b32a12284,4,10,18
715ce8ee86ae980561dd0f1733d1ad7e,2,3,15
53cd0d0fa6e1f4b5139ac97b031fdc4b,4,10,2
ebf8ca42ac5b935785b6bdcecf02c54c,5,14,19
1c890fb2f84dabd96613eef47d2572d0,8,10,2
43a9a1949b86bf631f33d9a8c288d60d,6,14,11
627f5acc318d823b44d60d64e6e2dbc4,7,18,16
be6391cf1631c2ed3df02390d3fd279c,2,8,14
4064ed9b330912f7d145e5968d014b25,9,13,10
ecc71891dc0edeb9c6ce300db1975a20,7,16,18
af641f8b8eedd2efa185826785f32e59,12,1,2
96eeb17384fd1a2d2895d72cc6c2d478,8,10,18
01294e45d77fbdb9a5297c7315d0c8b4,1,3,12
882d043e37e57e679015604f162741d3,3,1,12
a98a479ee6a94f0b012c964c0919c830,13,5,11
1c6454bbe6d895a2598b7ac6885660b9,1,12,3
64047164a82a95852cdaece11f96df98,4,10,18
0d32431716c7197c0a0521b720ca73f6,10,16,12
c276ddfadee2135f59fbcbf0d6067131,14,17,6
e6f457eadd9c14ff1987cfa6c58c814f,10,9,3
3fbc40d630cffed02663cfd2dc3a0138,12,18,1
92a5093758106cb4004f8da4f03046ca,13,14,5
8ee0c5b9f4e666509ad154227751af21,13,11,17
376651f552b5360e03fdff05af5ffa74,7,16,12
6730ef425d8f4cf0a07145e0f6f77e1a,10,9,16
64360147fea40377464269c813aaeacc,1,3,15
bf90a19afa4f2f2c240f435d2b8dc9de,10,16,19
f5c74f66a0af2c7cc2970fea0f1f50f7,16,7,6
b939197cb561ce6100679c593c03dd4d,1,15,3
513638d6b809e16ab3b951824a594460,7,16,17
8e89c3e6886223b788d26b27ea5ca3ee,2,15,18
7e03f5624378ab51f31999c086ba19fd,10,9,19
0353d4d7d56fae86602f6eaa9a7dc5b6,4,10,17
f265d64dc08dfd55568d62408c97f572,7,16,19
42323ede66dee047fb23fbef2ca392c0,1,7,12
9b6f4b32b814f166d2b4a3cf9058e9ed,7,16,17
159e701dc59c3942bfb32429d2c258cb,7,16,5
2fa2397c6ebdc85031495abc0b5c0915,0,19,5
7a8b4b78b72b0167acf1767dc45910d2,18,19,2
10097ffecde6358c05563b9a0c0721c2,15,12,2
5586cd575f73a083abf8c91ff0c59f7c,19,5,14
81b0c0aeec6a5f8ad72b4cfee3f8a09c,19,5,18
44311e5c43eaabe597b6caaab3468cd9,18,17,19
ee761e102d2dd94cf3b167f72b19b60a,10,9,3
452cb7fec06ec2f32caa699156840e64,11,13,5
fac77affa9136914c55c8504cbe40ac9,2,15,3
b7fadad3de89b51225a3e7f4b979f036,4,10,17
6d21948ddd32f291dc8faf3917e3df46,17,14,19
8cd14815a43788ae5f378a87c53eb24c,18,15,12
7862262bff2a2fd73ef12df0bccdea92,10,9,1
f1d4201c583b47b4bd2e47b401410e4b,2,12,15
fc18a76729ee4d93704d5ec7d03e470c,10,16,19
bb5950ce4395b2a30fb00265323bbaa6,8,5,9
35084039fee500c841b8d47794e15ace,17,6,5
5c06c1648904eee85b4fb141e439668e,14,6,5
b4e82a7529624fc66035e28057a315fd,7,16,17
b61b0ca3387f5279f5d2fcf104eab968,10,17,3
d2a55f3b1530698e5a30f00a6ebb6331,17,19,3
47f2027fc526dffbbeac9ceb2ea9bd3e,0,15,1
7cc16a0a781976915f680dea4eeaa8c3,2,3,15
11cafcec80f9f15794dc9eb83dd78bf3,17,14,5
4270788d2a89f8119088dc2a1d1f5cc4,6,14,5
717caf9d7ea06a46bc6e350dbc943909,2,15,14
d1b12d175f151858b7c48f605b39e77d,7,16,17
c3f01158d3e11979f01f4a4565d7dcce,18,2,8
1c2feb3fe22c31f3cbc6b3288dd00d7d,14,5,6
28999d6db5024d4b89f477c6e9141db1,19,17,5
1694fc4865c7ec080249ebdbeec1fd3d,12,2,15
800807931b8d7f36b80bf56e8fa14433,5,14,19
eb1f58b345fa967eb6f7273c3f31f39b,12,1,4
e02118cfdc070db996d432c41d7cfc05,6,14,5
26f3f1ef6c2ec9e1ca4ba02d8dd8b592,19,17,7
53cfca86ae45aff365962d356b2f1e63,7,16,5
15bef139e9474156caab32c5ef58f3b4,4,10,3
c8dcfa03be23797900201dde28efb899,10,9,3
3c491dfe52853bebda480360f27fa396,5,14,17
061f031513b6b6ae82fd079a837df7c5,10,3,9
c49267f61b80a23c82a163d751d332c7,17,14,11
dc81eb519eeb33f6b86cac57fda3747c,3,1,18
f4f3831f6d30c1ebe4be69449c581316,3,15,12
65173d3d22e5e1f01cc6c79b9dfd148d,15,0,12
0e53dd88c0a6c87658c6e56a8db8d3da,19,5,7
bb8fa60fbfbb9704302ca4cc6e6f0da2,18,4,15
ae2846d798a64c0ba29471267324d6f4,1,3,12
2f6ab3844ba29c6107a813ea504973b8,15,0,4
6208c3886151ab4a350a5e8824ab0fcc,6,14,5
5ca06f101e44371653fe04bf4707b036,7,5,16
aa8ea02c74d1f133e7f1f6cff4b2ecdf,8,11,18
cebf55490d6ed039972323d673421096,0,19,5
ecfed1582c8c674e8f9f8fb0522043f7,12,18,8
d45015214247e3bedbe080cf1170bae6,10,16,12
c369aedc4c450b7ea51b9217cbe0c837,6,14,5
84d6b375021d91576d29cbb9c0ba357b,6,14,5
742adc85a33c0fc06126ea9db3d21ff5,6,14,5
12932ee7ec60963ae3bcfbc46bc12a43,10,15,13
d48d37af3887e21ed67f18789fd5aefe,15,0,18
31a23a8b3a062ca4ba2dfaece2ae9c1b,9,18,17
70d90f5e7b62dc6444d6f5e7c3b79e12,0,15,5
9d524d11bd65362abfc3af36fa6b1bb5,10,1,3
2c48aef077e2900caedfc76af5f0df3e,8,18,9
6cd2ab31cdbe6f730ac27b073b430e7c,2,3,18
7ab1afa78b5c09d3671156b1ea618392,19,5,17
a960dfb44e0b83a281f8d6edec4b8a93,19,17,18
2c8f6abc3918902da26abfe21126a130,4,10,3
fc19f39f9750796846a66d9c636b43c4,15,3,2
a9e1c301d1cb3935834a7e66aac3acbf,2,18,8
6b3f97ae02e454e25f32527aaf94bd7c,7,16,17
fd5b5b0c573ef3ddefc3f21442abb4a7,14,19,17
1e6ae5bc5432555fd89cb57b2fbd5d5c,7,16,8
2623f9254449b51044b48ecb286dee81,18,19,2
a302fcbc16ee212f8b263eb560c0a272,0,15,17
c00676562f215d186f7f18fdcb1ce635,12,1,18
83eabbbbe77016545189264f5f2ae282,7,1,12
6708a3363aaea77f8ab0281c61b9301a,13,1,4
5e254f4789be0780d1e55218dd5070ca,18,2,19
30fe7207149a493b14ede488234bdf53,18,2,15
a3b7a128399ba3613162a70cb5d5bcc1,13,11,19
4b0c6915c36a34ca7c4413a7a420bfba,8,13,17
a6ff5ea6dba6059074d3da4504eb0157,19,17,5
23e005bc3a8733bb64b5a4a5d9820a6a,10,9,16
059b2dfa3fbb4ab984ef807817c9189f,5,14,6
